0,-8.95788,-8.95527,-8.9614,-8.95695
1,-8.95788,-8.95376,-8.95804,-8.9606
2,-8.95788,-8.96604,-8.96488,-8.96678
3,-8.97862,-8.97832,-8.98647,-8.97739
4,-8.99894,-9.00508,-9.00173,-9.00203
5,-9.03839,-9.02972,-9.03626,-9.03212
6,-9.07628,-9.07131,-9.07514,-9.08015
7,-9.13903,-9.13805,-9.13749,-9.13784
8,-9.06695,-9.05795,-9.05795,-9.21983
9,-8.95788,-8.95329,-8.95329,-9.15215
10,-8.8477,-8.83699,-8.83699,-9.05795
11,-8.713,-8.70777,-8.70777,-8.95329
12,-8.57693,-8.5642,-8.5642,-8.83699
13,-8.41057,-8.40467,-8.40467,-8.70777
14,-8.24253,-8.22741,-8.22741,-8.5642
15,-8.03708,-8.40466,-8.03046,-8.40467
16,-8.24253,-8.55896,-8.22741,-8.22741
17,-8.41057,-8.4111,-8.40153,-8.40182
18,-8.32866,-8.31453,-8.32598,-8.3285
19,-8.2775,-8.26192,-8.27404,-8.27879
20,-8.94998,-8.95726,-8.95837,-8.95786
21,-8.94777,-8.95744,-8.95521,-8.95518
22,-8.96333,-8.96047,-8.95502,-8.95291
23,-8.97237,-8.97885,-8.97353,-8.96929
24,-8.99255,-8.9859,-8.99013,-8.98541
25,-9.00134,-9.00422,-8.99955,-9.00747
26,-9.02704,-9.03743,-9.02329,-9.02063
27,-9.05387,-9.04667,-9.04704,-9.05022
28,-8.96663,-8.95329,-8.95329,-9.08155
29,-8.85489,-8.83699,-8.83699,-9.05795
30,-8.71708,-8.70777,-8.70777,-8.95329
31,-8.58655,-8.5642,-8.5642,-8.83699
32,-8.42706,-8.40467,-8.40467,-8.70777
33,-8.24413,-8.22741,-8.22741,-8.5642
34,-8.04994,-8.03046,-8.03046,-8.40467
35,-7.81295,-8.22741,-7.81163,-8.22741
36,-8.04998,-8.40466,-8.03046,-8.03046
37,-8.24558,-8.29864,-8.22741,-8.22741
38,-8.24769,-8.25415,-8.25018,-8.24242
39,-8.23382,-8.23382,-8.23033,-8.2202
40,-8.95099,-8.9523,-8.9473,-8.95266
41,-8.95085,-8.95316,-8.9449,-8.94929
42,-8.9447,-8.94737,-8.9528,-8.95219
43,-8.95907,-8.95882,-8.95743,-8.95009
44,-8.96286,-8.97235,-8.96634,-8.96377
45,-8.96408,-8.97339,-8.96675,-8.96737
46,-8.96398,-8.96718,-8.96583,-8.96729
47,-8.96182,-8.94626,-8.94582,-8.95241
48,-8.84004,-8.83699,-8.83699,-8.94334
49,-8.73187,-8.70777,-8.70777,-8.92052
50,-8.58589,-8.5642,-8.5642,-8.82029
51,-8.40606,-8.40467,-8.40467,-8.70646
52,-8.23741,-8.22741,-8.22741,-8.56396
53,-8.0634,-8.03046,-8.03046,-8.40456
54,-7.8144,-7.81163,-7.81163,-8.22741
55,-7.60077,-8.03046,-7.56848,-8.03046
56,-7.83791,-8.22741,-7.81163,-7.81163
57,-8.06334,-8.24205,-8.03046,-8.03046
58,-8.15104,-8.1642,-8.15113,-8.14748
59,-8.16334,-8.1445,-8.15105,-8.15748
60,-8.94133,-8.93746,-8.94725,-8.9445
61,-8.93934,-8.94527,-8.93595,-8.94123
62,-8.93899,-8.93998,-8.9469,-8.94223
63,-8.9394,-8.94496,-8.9393,-8.94043
64,-8.94658,-8.93809,-8.93683,-8.93822
65,-8.93132,-8.92869,-8.93105,-8.92066
66,-8.90351,-8.90013,-8.89956,-8.90383
67,-8.85323,-8.83328,-8.83323,-8.85131
68,-8.71041,-8.70777,-8.70777,-8.759
69,-8.57523,-8.5642,-8.5642,-8.74757
70,-8.4179,-8.40467,-8.40467,-8.65082
71,-8.23976,-8.22741,-8.22742,-8.49726
72,-8.04534,-8.03046,-8.03047,-8.35215
73,-7.84365,-7.81163,-7.81163,-8.19664
74,-7.57533,-7.56848,-7.56848,-8.03046
75,-7.3427,-7.81163,-7.29831,-7.81163
76,-7.60694,-8.03046,-7.56848,-7.56848
77,-7.84632,-8.07869,-7.81163,-7.81163
78,-8.00359,-8.01051,-8.00157,-8.00338
79,-8.06646,-8.06031,-8.0549,-8.04546
80,-8.93646,-8.94245,-8651.05,-8.92973
81,-8.93934,-8.93031,-9284.63,-8.94009
82,-8.92972,-8.92828,-8.94137,-8.93613
83,-8.92774,-8.92618,-9357.2,-8.93196
84,-8.92176,-8.9155,-9659.99,-8.91962
85,-8.89429,-8.89423,-9286.29,-8.89898
86,-8.83368,-8.82689,-8785.51,-8.83537
87,-8.7212,-8.70771,-8907.62,-8.72798
88,-8.56606,-8.56421,-9579.08,-8.65807
89,-8.40889,-8.40468,-9579.04,-8.54329
90,-8.2583,-8.22742,-9694.83,-8.50253
91,-8.04125,-8.03048,-9421.6,-8.33629
92,-7.84658,-7.81164,-9801.26,-8.18586
93,-7.62688,-7.56848,-9948.4,-8.02429
94,-7.37866,-7.29831,-10006.3,-7.81163
95,-7.09128,-7.56848,-6.99812,-7.56848
96,-7.32089,-7.81163,-10005.7,-7.29831
97,-7.58229,-8.02757,-9989.06,-7.56848
98,-7.81817,-7.8613,-8650.54,-7.8116
99,-7.97291,-7.96424,-8333.47,-7.95515
100,-4.56805,-1000,-4.77235,-2710.6
101,-4.68906,-4.76019,-4.84105,-2710.46
102,-8.93088,-9117.12,-8.92041,-7942.7
103,-6.17839,-1900.08,-5.96961,-6.22506
104,-5.63203,-1000.01,-5.72172,-2710.46
105,-7.0566,-1000.01,-1900.21,-1000
106,-3.22802,-1900.14,-3.06468,-1000
107,-3.66556,-1000,-3.89747,-1000
108,-5.08097,-1900.26,-4.74393,-1000
109,-4.97448,-1000,-5.00202,-1000
110,-5.56839,-2710.42,-5.66982,-1000
111,-4.9391,-1000,-5.12901,-4096.21
112,-6.16383,-1900.18,-6.13616,-1900.02
113,-7.33283,-6128.49,-7.29827,-6128.35
114,-7.01128,-6.99812,-6.9981,-10006.6
115,-6.76739,-10005.7,-6.66458,-10006.3
116,-6.36751,-10005.3,-6.29397,-6.99812
117,-5.93184,-6127.17,-5.88219,-5698.28
118,-3.90285,-1000,-3.98635,-1000
119,-2.75261,-1000,-2.84301,-2710.28
120,-1000,-8.90817,-8.9013,-8.89935
121,-1000,-8.90013,-8.90175,-8.89766
122,-8.91092,-8.89823,-8.9006,-8.89855
123,-1000,-8.88855,-8.89818,-8.89391
124,-1000,-7713.87,-8.89363,-8.89084
125,-1000,-3.83103,-1000,-3.86888
126,-1000,-6.41884,-6.41862,-6513.86
127,-1000,-6.42523,-6.44362,-6.44274
128,-1000,-6.46679,-6.45451,-6.47713
129,-1000,-6.52861,-6.52503,-6.54019
130,-1000,-6.62342,-6.59476,-6.61373
131,-1000,-6.74093,-6.73968,-6.73093
132,-1000,-6.89014,-6.8939,-6.88735
133,-1000,-6.9981,-6.9981,-7.09523
134,-1000,-6.66457,-6.66456,-7.29829
135,-6.38513,-6.29397,-6.29397,-6.9981
136,-1000,-5.88219,-5.88219,-6.66457
137,-1000,-5.42465,-5.42465,-6.29397
138,-1000,-4.91628,-4.91628,-5.88219
139,-1000,-4.91628,-4.35142,-5.42465
140,-8.89718,-8.89456,-8.89389,-8.89192
141,-8.89119,-8.89983,-8.88981,-8.89335
142,-8.89039,-8.89655,-8.89188,-8.89306
143,-8.89277,-8.89299,-8.88842,-8.89157
144,-8.88721,-9017.39,-8.88831,-8.88827
145,-1000,-4.78478,-1000,-4.61754
146,-6.3667,-6.36945,-6.39447,-7459.88
147,-6.38533,-6.36407,-6.35306,-6.38368
148,-6.40917,-6.40901,-6.37103,-6.37723
149,-6.42657,-6.44133,-6.46718,-6.42372
150,-6.4861,-6.50203,-6.498,-6.49167
151,-6.58973,-6.64462,-6.58185,-6.58851
152,-6.69651,-6.69276,-6.69645,-6.69439
153,-6.68045,-6.66456,-6.66456,-6.82299
154,-6.3297,-6.29397,-6.29396,-6.9981
155,-6.00436,-5.88219,-5.88219,-6.66456
156,-5.70595,-5.42465,-5.42465,-6.29397
157,-5.36415,-4.91628,-4.91628,-5.88219
158,-4.9957,-4.35142,-4.35142,-5.42465
159,-4.7369,-4.35142,-3.7238,-4.91627
160,-8.8896,-8.88231,-8.886,-8.88274
161,-8.88516,-8.88574,-8.87725,-8.88065
162,-8.88307,-8.88611,-8.88022,-8.88223
163,-8.88299,-8.8768,-8.88227,-8.88614
164,-8.87698,-8333.64,-8.88089,-8.87761
165,-1000,-3.56199,-1900.39,-3.3924
166,-6.3308,-6.30501,-6.3196,-4686.14
167,-6.27984,-6.2799,-6.3201,-6.31101
168,-6.31868,-6.28706,-6.29325,-6.28977
169,-6.35481,-6.35283,-6.32689,-6.32775
170,-6.35234,-6.39164,-6.37256,-6.37565
171,-6.44179,-6.43683,-6.4064,-6.41233
172,-6.43896,-6.44605,-6.44267,-6.4901
173,-6.31722,-6.29396,-6.29396,-6.53721
174,-5.95441,-5.88219,-5.88218,-6.66456
175,-5.60886,-5.42465,-5.42465,-6.29396
176,-5.27799,-4.91628,-4.91628,-5.88219
177,-4.9559,-4.35142,-4.35142,-5.42465
178,-4.59527,-3.7238,-3.7238,-4.91627
179,-4.33472,-3.7238,-3.02644,-4.35142
180,-8.88102,-8.87897,-8.86952,-8.87327
181,-8.87738,-8.87663,-8.86798,-8.87212
182,-8.86832,-8.86912,-8.87287,-8.87782
183,-8.87191,-8.86846,-8.87231,-8.86352
184,-8.86834,-8786.52,-8.85695,-8.86728
185,-1000,-4.69966,-2710.32,-5.09013
186,-6.22946,-6.24554,-6.2402,-7943.04
187,-6.24871,-6.21922,-6.21729,-6.2328
188,-6.20881,-6.20202,-6.2112,-6.21416
189,-6.1937,-6.19715,-6.18083,-6.22315
190,-6.23669,-6.20138,-6.18461,-6.18792
191,-6.23724,-6.19756,-6.18255,-6.18222
192,-6.16751,-6.14898,-6.14749,-6.17562
193,-5.96016,-5.88218,-5.88218,-6.18331
194,-5.45131,-5.42465,-5.42465,-6.29396
195,-5.12589,-4.91628,-4.91628,-5.88218
196,-4.82733,-4.35142,-4.35142,-5.42465
197,-4.5001,-3.7238,-3.7238,-4.91627
198,-4.17946,-3.02644,-3.02644,-4.35141
199,-3.87942,-3.02644,-2.2516,-3.7238
200,-8.87112,-8.86644,-8.86805,-8.8714
201,-8.86179,-8.87119,-8.86933,-8.86739
202,-8.86442,-8.86486,-8.86074,-8.87277
203,-8.85877,-8.8563,-8.86488,-8.86284
204,-8.8496,-8334.31,-8.85637,-8.86217
205,-1000,-4.51133,-1000,-4.43867
206,-6.13963,-6.17008,-6.16391,-7713.63
207,-6.12558,-6.13797,-6.12589,-6.12567
208,-6.10505,-6.09697,-6.08737,-6.07944
209,-6.06386,-6.04617,-6.04393,-6.02084
210,-6.01497,-5.97679,-6.01957,-5.98058
211,-5.97441,-5.94085,-5.91266,-5.95051
212,-5.80149,-5.80488,-5.80362,-5.84857
213,-5.46545,-5.42465,-5.42465,-5.87986
214,-4.96983,-4.91628,-4.92195,-5.69787
215,-4.67201,-4.35142,-4.35142,-5.42465
216,-4.32174,-3.7238,-3.7238,-4.91627
217,-4.00589,-3.02644,-3.02644,-4.35141
218,-3.67717,-2.2516,-2.2516,-3.7238
219,-3.43101,-2.2516,-1.39066,-3.02644
220,-8.86807,-8.8585,-8.86263,-8.86136
221,-8.86398,-8.85828,-8.86311,-8.85743
222,-8.85464,-8.85015,-8.85228,-8.85836
223,-8.8401,-8.86001,-8.851,-8.84835
224,-8.85478,-9204.85,-8.84459,-8.84425
225,-1000,-4.65499,-2710.42,-4.55043
226,-6.08598,-6.10596,-6.08838,-6863.22
227,-6.05067,-6.05527,-6.02853,-6.04753
228,-5.98118,-5.98937,-5.97744,-5.98229
229,-5.89978,-5.90332,-5.91918,-5.89274
230,-5.80903,-5.819,-5.79406,-5.82799
231,-5.67575,-5.65254,-5.6487,-5.67797
232,-5.42324,-5.39631,-5.40245,-5.50013
233,-4.95744,-4.91628,-4.9585,-5.19886
234,-4.60267,-4.35142,-4.50636,-5.0883
235,-4.2545,-3.7238,-3.86638,-4.87797
236,-3.86645,-3.02644,-3.02644,-4.35141
237,-3.50701,-2.2516,-2.2516,-3.72379
238,-3.23533,-1.39066,-1.39066,-3.02644
239,-2.97222,-1.39066,-0.43407,-2.2516
240,-8.86454,-8.8544,-8.85612,-8.8566
241,-8.84954,-8.85272,-8.85433,-8.85646
242,-8.8473,-8.84732,-8.8406,-8.85323
243,-8.84181,-8.84757,-8.84336,-8.84192
244,-8.84068,-9204.73,-8.82771,-8.84274
245,-1000,-4.69939,-1900.02,-4.7466
246,-6.02298,-5.99459,-6.02154,-6127.08
247,-5.94703,-5.92415,-5.90996,-5.96023
248,-5.88204,-5.86726,-5.86158,-5.83775
249,-5.75477,-5.75703,-5.74009,-5.76552
250,-5.5951,-5.57359,-5.58845,-5.59933
251,-5.36314,-5.34148,-5.34065,-5.39841
252,-4.9716,-4.95709,-4.97299,-4.9709
253,-4.53726,-4.3774,-4.52482,-4.64498
254,-4.15276,-3.73002,-4.06251,-4.23764
255,-3.7232,-3.02644,-3.18173,-4.06679
